UserID,Prediction,Actual,Hit-Ratio,confi
39283,"[172, 62, 424, 329, 381, 404, 352, 263, 114, 53, 187, 250, 97, 287, 6]","{0, 1}",0.0,0-0.2
103280,"[175, 208, 140, 306, 227, 131, 368, 317, 118, 416, 352, 404, 247, 124, 151]","{0, 1}",0.0,0-0.2
37920,"[198, 145, 50, 366, 0, 264, 421, 68, 49, 195, 81, 142, 28, 452, 191]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}",0.08333333333333333,0-0.2
110301,"[2, 337, 281, 323, 274, 336, 327, 7, 174, 230, 423, 1, 152, 296, 427]","{0, 1, 2}",0.6666666666666666,0.6-0.8
196954,"[154, 450, 96, 392, 31, 363, 429, 238, 493, 120, 239, 343, 362, 282, 140]",{0},0.0,0-0.2
100120,"[0, 111, 393, 286, 31, 384, 292, 126, 416, 392, 345, 12, 211, 353, 169]",{0},1.0,0.8-1.0
168039,"[292, 263, 343, 102, 435, 363, 367, 428, 65, 57, 342, 350, 13, 104, 98]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12}",0.0,0-0.2
111894,"[0, 261, 44, 247, 376, 254, 290, 3, 415, 120, 390, 262, 104, 25, 181]","{0, 1, 2, 3, 4, 5}",0.3333333333333333,0.2-0.4
203785,"[257, 4, 279, 219, 83, 135, 79, 25, 1, 489, 89, 329, 220, 50, 326]","{0, 1, 2, 3, 4, 5, 6}",0.2857142857142857,0.2-0.4
33140,"[0, 134, 116, 82, 449, 419, 192, 366, 200, 303, 254, 253, 372, 88, 255]",{0},1.0,0.8-1.0
128716,"[1, 400, 457, 293, 499, 430, 103, 255, 358, 406, 264, 261, 491, 248, 4]","{0, 1, 2, 3, 4, 5, 6}",0.2857142857142857,0.2-0.4
97236,"[452, 173, 228, 241, 60, 487, 501, 135, 5, 305, 116, 273, 137, 436, 297]","{0, 1, 2, 3, 4, 5}",0.16666666666666666,0-0.2
25539,"[0, 86, 249, 396, 302, 163, 274, 485, 81, 464, 77, 308, 367, 220, 70]","{0, 1}",0.5,0.4-0.6
78200,"[211, 252, 289, 409, 94, 224, 364, 223, 446, 3, 49, 256, 166, 430, 441]",{0},0.0,0-0.2
127638,"[43, 262, 192, 35, 186, 15, 89, 185, 298, 166, 473, 0, 468, 173, 278]","{0, 1}",0.5,0.4-0.6
109728,"[219, 437, 293, 39, 74, 252, 312, 98, 422, 433, 64, 373, 217, 310, 3]","{0, 1, 2, 3, 4, 5, 6, 7}",0.125,0-0.2
96909,"[387, 303, 9, 502, 440, 329, 35, 395, 191, 227, 69, 496, 80, 46, 379]","{0, 1, 2, 3}",0.0,0-0.2
98505,"[129, 70, 63, 300, 247, 12, 264, 82, 452, 105, 381, 159, 172, 196, 402]","{0, 1}",0.0,0-0.2
24628,"[1, 332, 170, 273, 347, 195, 236, 310, 192, 289, 88, 247, 91, 207, 218]","{0, 1, 2, 3}",0.25,0.2-0.4
82152,"[0, 91, 24, 428, 302, 47, 3, 102, 117, 270, 160, 176, 122, 381, 11]","{0, 1, 2, 3}",0.5,0.4-0.6
152275,"[0, 444, 96, 245, 459, 194, 70, 66, 451, 184, 475, 321, 446, 202, 229]","{0, 1}",0.5,0.4-0.6
26998,"[425, 495, 124, 0, 166, 70, 344, 106, 202, 493, 463, 434, 117, 25, 315]","{0, 1, 2}",0.3333333333333333,0.2-0.4
36423,"[0, 136, 304, 282, 326, 435, 401, 172, 4, 151, 69, 41, 37, 245, 257]","{0, 1, 2}",0.3333333333333333,0.2-0.4
84510,"[294, 369, 161, 245, 175, 26, 362, 80, 22, 153, 443, 170, 284, 69, 188]",{0},0.0,0-0.2
34338,"[228, 207, 250, 27, 403, 193, 1, 457, 99, 78, 138, 437, 426, 72, 60]","{0, 1, 2}",0.3333333333333333,0.2-0.4
175682,"[258, 75, 14, 454, 500, 446, 84, 238, 1, 307, 111, 242, 474, 304, 408]",{0},0.0,0-0.2
57988,"[268, 331, 225, 44, 47, 89, 317, 31, 126, 0, 232, 98, 66, 457, 65]","{0, 1}",0.5,0.4-0.6
124555,"[3, 480, 179, 274, 49, 132, 450, 242, 482, 65, 253, 114, 429, 386, 366]",{0},0.0,0-0.2
93385,"[219, 197, 256, 480, 407, 429, 195, 1, 2, 492, 423, 90, 333, 498, 106]","{0, 1, 2, 3}",0.5,0.4-0.6
22142,"[172, 482, 147, 302, 138, 177, 151, 434, 216, 85, 63, 252, 94, 56, 234]",{0},0.0,0-0.2
82172,"[0, 344, 453, 440, 34, 73, 350, 246, 351, 451, 383, 428, 348, 323, 477]",{0},1.0,0.8-1.0
182258,"[356, 474, 195, 208, 143, 141, 366, 225, 70, 161, 268, 369, 406, 310, 102]","{0, 1, 2}",0.0,0-0.2
188831,"[5, 323, 173, 497, 78, 442, 1, 481, 461, 35, 44, 315, 248, 355, 42]","{0, 1, 2, 3}",0.25,0.2-0.4
15529,"[340, 212, 334, 356, 268, 386, 366, 231, 451, 2, 63, 311, 195, 201, 422]","{0, 1, 2, 3, 4, 5}",0.16666666666666666,0-0.2
113153,"[6, 20, 506, 442, 352, 350, 49, 180, 493, 488, 436, 331, 468, 466, 251]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",0.1,0-0.2
158214,"[246, 1, 339, 196, 390, 115, 211, 348, 272, 101, 307, 362, 38, 2, 397]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
188979,"[223, 97, 0, 436, 10, 277, 218, 327, 426, 102, 158, 386, 378, 76, 9]",{0},1.0,0.8-1.0
134743,"[356, 264, 287, 1, 484, 131, 0, 320, 221, 385, 141, 279, 104, 14, 172]","{0, 1}",1.0,0.8-1.0
82378,"[200, 41, 71, 225, 142, 186, 156, 248, 264, 136, 337, 344, 96, 341, 151]","{0, 1, 2, 3, 4}",0.0,0-0.2
96991,"[338, 332, 2, 349, 462, 394, 384, 145, 310, 61, 443, 405, 345, 161, 474]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
168545,"[273, 0, 281, 405, 90, 4, 168, 15, 21, 420, 114, 152, 320, 205, 454]",{0},1.0,0.8-1.0
150997,"[283, 157, 435, 34, 430, 350, 70, 129, 1, 438, 43, 196, 273, 462, 398]","{0, 1, 2, 3, 4, 5, 6}",0.14285714285714285,0-0.2
26547,"[451, 450, 442, 99, 0, 207, 257, 293, 170, 2, 338, 446, 11, 10, 464]","{0, 1, 2, 3}",0.5,0.4-0.6
130240,"[410, 391, 342, 157, 102, 286, 280, 214, 472, 469, 15, 495, 501, 220, 293]","{0, 1, 2, 3, 4, 5}",0.0,0-0.2
31422,"[45, 163, 202, 460, 101, 42, 0, 112, 425, 169, 467, 193, 402, 143, 344]",{0},1.0,0.8-1.0
43911,"[1, 391, 152, 471, 241, 302, 350, 39, 127, 504, 225, 484, 38, 143, 328]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.1111111111111111,0-0.2
127592,"[2, 0, 182, 374, 346, 426, 165, 292, 228, 190, 358, 23, 54, 368, 363]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
180588,"[404, 423, 325, 473, 85, 194, 123, 112, 219, 349, 393, 446, 203, 328, 135]",{0},0.0,0-0.2
78351,"[8, 65, 274, 0, 52, 4, 476, 204, 276, 305, 364, 115, 344, 350, 272]",{0},1.0,0.8-1.0
28604,"[215, 32, 224, 0, 397, 121, 226, 43, 17, 311, 290, 34, 154, 156, 248]",{0},1.0,0.8-1.0
146776,"[423, 429, 314, 392, 412, 328, 1, 456, 88, 53, 266, 186, 19, 290, 354]","{0, 1, 2, 3, 4, 5}",0.16666666666666666,0-0.2
2219,"[1, 402, 485, 308, 410, 503, 257, 263, 3, 146, 2, 253, 208, 155, 473]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.3333333333333333,0.2-0.4
152377,"[309, 118, 275, 454, 173, 148, 204, 262, 463, 341, 197, 107, 277, 432, 4]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14}",0.06666666666666667,0-0.2
186095,"[1, 3, 499, 40, 490, 253, 11, 394, 165, 306, 392, 486, 374, 92, 379]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
139572,"[413, 213, 108, 299, 6, 391, 107, 42, 468, 482, 187, 278, 301, 460, 117]","{0, 1, 2, 3, 4, 5}",0.0,0-0.2
196365,"[328, 461, 435, 77, 78, 55, 287, 144, 291, 0, 337, 379, 377, 393, 35]",{0},1.0,0.8-1.0
58117,"[3, 354, 112, 119, 264, 2, 87, 316, 373, 197, 422, 213, 469, 60, 331]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.2222222222222222,0.2-0.4
35866,"[0, 480, 23, 94, 420, 382, 284, 93, 2, 179, 113, 168, 288, 282, 470]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
167545,"[218, 0, 206, 465, 67, 450, 18, 146, 405, 136, 57, 182, 454, 13, 61]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.1111111111111111,0-0.2
187176,"[114, 413, 85, 37, 52, 150, 30, 203, 460, 463, 422, 66, 360, 364, 481]","{0, 1}",0.0,0-0.2
173780,"[2, 328, 129, 345, 142, 1, 419, 445, 452, 45, 356, 39, 498, 362, 283]","{0, 1, 2}",0.6666666666666666,0.6-0.8
35512,"[313, 236, 278, 339, 350, 300, 431, 281, 325, 160, 312, 282, 242, 97, 426]","{0, 1, 2, 3, 4, 5, 6}",0.0,0-0.2
30081,"[1, 267, 290, 77, 185, 141, 247, 355, 466, 159, 187, 2, 314, 281, 302]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
93389,"[1, 77, 57, 292, 162, 441, 2, 360, 449, 131, 456, 46, 54, 358, 248]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
40561,"[246, 384, 270, 15, 431, 501, 492, 16, 177, 330, 406, 304, 434, 243, 218]","{0, 1, 2, 3}",0.0,0-0.2
6345,"[159, 415, 228, 394, 61, 164, 161, 319, 224, 204, 355, 235, 197, 372, 143]",{0},0.0,0-0.2
166873,"[277, 70, 219, 296, 276, 21, 382, 45, 206, 489, 378, 424, 452, 273, 68]","{0, 1, 2}",0.0,0-0.2
166033,"[226, 122, 16, 450, 362, 22, 334, 107, 409, 465, 25, 153, 221, 234, 318]","{0, 1}",0.0,0-0.2
21829,"[102, 298, 343, 311, 468, 1, 9, 31, 251, 72, 496, 352, 2, 221, 29]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
184230,"[68, 273, 269, 215, 345, 364, 125, 46, 297, 18, 272, 438, 377, 349, 23]","{0, 1, 2, 3}",0.0,0-0.2
119757,"[65, 0, 398, 295, 2, 61, 49, 417, 267, 37, 8, 484, 265, 422, 394]","{0, 1, 2, 3, 4, 5}",0.3333333333333333,0.2-0.4
189766,"[107, 450, 151, 285, 22, 29, 46, 215, 324, 0, 256, 219, 369, 442, 80]",{0},1.0,0.8-1.0
44329,"[65, 442, 63, 254, 0, 284, 131, 489, 336, 423, 219, 151, 451, 413, 124]","{0, 1}",0.5,0.4-0.6
82693,"[253, 440, 2, 261, 0, 449, 86, 381, 269, 27, 341, 125, 346, 364, 110]","{0, 1, 2, 3, 4, 5, 6}",0.2857142857142857,0.2-0.4
164016,"[2, 407, 137, 332, 92, 331, 440, 102, 22, 3, 454, 205, 127, 418, 402]","{0, 1, 2, 3, 4, 5}",0.3333333333333333,0.2-0.4
169770,"[301, 224, 133, 51, 388, 85, 92, 303, 231, 493, 375, 269, 119, 468, 191]","{0, 1, 2, 3, 4, 5}",0.0,0-0.2
197205,"[1, 221, 141, 40, 414, 109, 429, 316, 353, 365, 349, 330, 361, 257, 482]","{0, 1, 2, 3, 4, 5, 6, 7}",0.125,0-0.2
129930,"[0, 482, 477, 74, 380, 43, 181, 411, 72, 129, 284, 47, 384, 388, 58]","{0, 1}",0.5,0.4-0.6
32870,"[367, 0, 448, 200, 325, 137, 288, 426, 123, 337, 55, 1, 445, 471, 240]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
109555,"[1, 416, 500, 248, 202, 41, 365, 302, 101, 109, 411, 57, 381, 453, 49]","{0, 1, 2}",0.3333333333333333,0.2-0.4
6714,"[183, 107, 1, 475, 348, 279, 62, 66, 100, 399, 276, 231, 391, 88, 55]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12}",0.07692307692307693,0-0.2
133630,"[6, 5, 94, 475, 304, 119, 419, 482, 291, 350, 389, 152, 59, 424, 503]","{0, 1, 2, 3, 4, 5, 6, 7}",0.25,0.2-0.4
102784,"[400, 60, 220, 415, 15, 230, 449, 179, 404, 493, 425, 306, 6, 356, 440]","{0, 1, 2, 3, 4, 5}",0.0,0-0.2
187052,"[2, 354, 494, 361, 102, 408, 292, 307, 181, 198, 392, 273, 3, 26, 353]","{0, 1, 2, 3, 4, 5, 6}",0.2857142857142857,0.2-0.4
58511,"[410, 1, 140, 362, 494, 94, 175, 401, 498, 465, 55, 351, 274, 431, 85]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
53124,"[0, 181, 275, 471, 399, 29, 372, 134, 342, 234, 419, 298, 49, 280, 320]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.1111111111111111,0-0.2
8723,"[302, 0, 174, 127, 459, 359, 226, 262, 221, 249, 250, 97, 487, 331, 268]",{0},1.0,0.8-1.0
191853,"[3, 440, 2, 132, 322, 87, 16, 462, 459, 122, 188, 195, 191, 244, 224]","{0, 1, 2, 3}",0.5,0.4-0.6
2057,"[68, 77, 94, 357, 297, 106, 350, 134, 369, 189, 21, 324, 406, 408, 325]","{0, 1, 2, 3}",0.0,0-0.2
101049,"[0, 28, 345, 353, 445, 293, 179, 114, 243, 48, 274, 184, 44, 486, 350]","{0, 1}",0.5,0.4-0.6
183558,"[0, 54, 489, 306, 26, 104, 37, 171, 27, 260, 39, 106, 94, 128, 173]","{0, 1, 2, 3, 4, 5, 6, 7}",0.125,0-0.2
73163,"[419, 251, 195, 128, 13, 232, 466, 119, 381, 217, 65, 0, 486, 406, 173]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",0.1,0-0.2
51688,"[262, 437, 194, 159, 220, 169, 96, 176, 438, 243, 132, 487, 18, 30, 449]","{0, 1, 2}",0.0,0-0.2
76366,"[2, 285, 178, 329, 197, 493, 22, 153, 155, 259, 331, 145, 361, 271, 87]","{0, 1, 2, 3}",0.25,0.2-0.4
179020,"[109, 343, 127, 198, 264, 492, 133, 341, 385, 395, 422, 191, 12, 166, 480]","{0, 1}",0.0,0-0.2
58707,"[0, 356, 287, 114, 433, 481, 192, 231, 484, 408, 413, 459, 379, 41, 471]","{0, 1, 2, 3, 4, 5}",0.16666666666666666,0-0.2
68968,"[9, 423, 79, 65, 116, 59, 251, 12, 382, 372, 341, 108, 417, 328, 262]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}",0.125,0-0.2
858,"[434, 104, 19, 405, 74, 131, 61, 402, 128, 370, 432, 94, 366, 137, 352]",{0},0.0,0-0.2
15510,"[3, 1, 208, 279, 404, 6, 358, 454, 28, 310, 347, 245, 198, 458, 79]","{0, 1, 2, 3, 4, 5, 6}",0.42857142857142855,0.4-0.6
118680,"[0, 474, 177, 1, 106, 486, 169, 194, 375, 210, 335, 5, 407, 471, 354]","{0, 1}",1.0,0.8-1.0
119913,"[230, 422, 168, 0, 43, 355, 247, 266, 83, 404, 173, 250, 371, 456, 133]",{0},1.0,0.8-1.0
199868,"[367, 429, 410, 311, 275, 110, 134, 403, 245, 468, 56, 339, 421, 274, 224]","{0, 1, 2, 3}",0.0,0-0.2
44810,"[0, 357, 184, 475, 326, 352, 200, 186, 269, 422, 395, 52, 404, 60, 492]","{0, 1}",0.5,0.4-0.6
150333,"[458, 370, 230, 273, 43, 476, 228, 301, 253, 397, 399, 320, 107, 260, 404]","{0, 1}",0.0,0-0.2
184545,"[441, 22, 298, 406, 473, 164, 177, 465, 71, 385, 128, 427, 321, 489, 140]","{0, 1}",0.0,0-0.2
201700,"[209, 189, 247, 500, 143, 395, 1, 386, 376, 392, 58, 2, 486, 22, 239]","{0, 1, 2}",0.6666666666666666,0.6-0.8
123645,"[490, 0, 256, 140, 141, 78, 380, 42, 8, 459, 275, 203, 351, 187, 419]","{0, 1}",0.5,0.4-0.6
19603,"[0, 488, 42, 121, 222, 471, 317, 343, 385, 413, 220, 5, 460, 160, 433]",{0},1.0,0.8-1.0
5144,"[0, 77, 368, 1, 151, 72, 299, 96, 372, 17, 297, 450, 115, 458, 124]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
35196,"[12, 429, 291, 160, 414, 485, 32, 172, 7, 467, 392, 232, 186, 168, 61]","{0, 1, 2, 3, 4, 5}",0.0,0-0.2
54027,"[149, 124, 360, 17, 305, 190, 310, 228, 282, 438, 3, 243, 85, 4, 326]",{0},0.0,0-0.2
56099,"[0, 192, 480, 461, 84, 171, 390, 275, 253, 177, 326, 415, 101, 184, 359]",{0},1.0,0.8-1.0
128550,"[4, 471, 474, 342, 5, 352, 308, 150, 230, 268, 194, 3, 136, 72, 169]","{0, 1, 2, 3, 4, 5}",0.5,0.4-0.6
93900,"[62, 421, 23, 249, 270, 103, 207, 389, 87, 475, 146, 1, 225, 179, 40]","{0, 1}",0.5,0.4-0.6
34641,"[28, 325, 396, 320, 35, 419, 481, 441, 162, 45, 248, 267, 495, 124, 0]",{0},1.0,0.8-1.0
36434,"[2, 419, 273, 0, 237, 90, 440, 413, 352, 33, 75, 392, 281, 54, 68]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
142700,"[247, 139, 38, 252, 319, 27, 240, 112, 482, 99, 320, 348, 433, 230, 445]",{0},0.0,0-0.2
187846,"[151, 472, 99, 246, 375, 223, 211, 290, 478, 441, 178, 179, 318, 161, 138]",{0},0.0,0-0.2
160980,"[0, 182, 151, 163, 89, 232, 22, 155, 218, 220, 204, 252, 230, 352, 28]","{0, 1, 2}",0.3333333333333333,0.2-0.4
19131,"[230, 364, 0, 12, 412, 96, 206, 462, 27, 331, 396, 479, 50, 324, 19]",{0},1.0,0.8-1.0
194570,"[0, 282, 182, 356, 92, 479, 190, 294, 37, 321, 443, 405, 255, 470, 252]",{0},1.0,0.8-1.0
167959,"[331, 265, 344, 296, 293, 491, 391, 102, 163, 300, 38, 444, 335, 408, 457]","{0, 1, 2}",0.0,0-0.2
120097,"[7, 376, 37, 229, 10, 391, 364, 86, 29, 5, 293, 105, 400, 499, 114]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",0.2727272727272727,0.2-0.4
63762,"[155, 159, 14, 4, 214, 208, 219, 460, 142, 257, 325, 188, 346, 43, 61]","{0, 1, 2, 3, 4, 5}",0.16666666666666666,0-0.2
44407,"[503, 200, 126, 440, 240, 424, 471, 190, 268, 348, 237, 1, 482, 166, 410]","{0, 1, 2, 3, 4, 5, 6}",0.14285714285714285,0-0.2
201245,"[165, 100, 169, 168, 448, 251, 234, 388, 6, 265, 24, 157, 147, 195, 324]","{0, 1, 2, 3, 4, 5, 6}",0.14285714285714285,0-0.2
90589,"[446, 192, 429, 369, 125, 368, 357, 241, 507, 224, 274, 75, 54, 358, 138]","{0, 1, 2, 3, 4, 5, 6, 7}",0.0,0-0.2
171566,"[283, 211, 262, 220, 356, 274, 501, 256, 320, 325, 155, 403, 374, 435, 293]","{0, 1, 2}",0.0,0-0.2
158755,"[468, 141, 38, 441, 351, 424, 2, 252, 4, 181, 257, 55, 301, 303, 462]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",0.18181818181818182,0-0.2
84947,"[134, 56, 52, 97, 190, 369, 393, 114, 6, 217, 232, 456, 258, 175, 90]","{0, 1, 2, 3, 4, 5, 6, 7}",0.125,0-0.2
87963,"[354, 23, 472, 109, 490, 84, 482, 31, 370, 155, 142, 202, 48, 175, 448]",{0},0.0,0-0.2
100145,"[0, 372, 238, 74, 156, 151, 402, 459, 364, 72, 322, 159, 463, 16, 371]","{0, 1}",0.5,0.4-0.6
138253,"[0, 315, 113, 458, 25, 344, 103, 63, 415, 4, 148, 403, 474, 494, 375]",{0},1.0,0.8-1.0
116074,"[8, 229, 210, 430, 323, 75, 7, 244, 508, 179, 386, 166, 384, 280, 6]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.3333333333333333,0.2-0.4
137375,"[288, 3, 310, 34, 339, 40, 55, 7, 385, 93, 156, 162, 333, 66, 265]","{0, 1, 2, 3}",0.25,0.2-0.4
101281,"[14, 262, 114, 354, 127, 333, 0, 305, 380, 215, 359, 1, 356, 298, 285]","{0, 1}",1.0,0.8-1.0
36291,"[4, 112, 66, 390, 2, 265, 290, 401, 251, 213, 219, 365, 405, 83, 111]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
97799,"[427, 223, 139, 210, 490, 339, 60, 439, 419, 483, 237, 248, 311, 469, 332]",{0},0.0,0-0.2
189768,"[405, 46, 493, 128, 217, 426, 109, 56, 301, 446, 347, 465, 114, 306, 275]","{0, 1, 2, 3, 4, 5}",0.0,0-0.2
92355,"[140, 88, 473, 389, 508, 380, 6, 39, 142, 340, 306, 108, 230, 11, 409]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",0.09090909090909091,0-0.2
173846,"[2, 247, 299, 95, 1, 378, 406, 66, 455, 27, 359, 322, 117, 290, 347]","{0, 1, 2, 3}",0.5,0.4-0.6
203388,"[0, 45, 383, 448, 286, 72, 168, 167, 342, 187, 447, 129, 487, 3, 486]","{0, 1}",0.5,0.4-0.6
115000,"[0, 278, 118, 4, 376, 3, 289, 41, 347, 164, 178, 280, 99, 481, 50]","{0, 1, 2, 3, 4, 5, 6}",0.42857142857142855,0.4-0.6
177660,"[447, 401, 110, 424, 128, 233, 455, 137, 132, 374, 0, 459, 133, 479, 351]","{0, 1, 2}",0.3333333333333333,0.2-0.4
17152,"[3, 302, 356, 162, 494, 338, 442, 436, 212, 15, 195, 172, 227, 333, 193]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
139187,"[228, 295, 302, 66, 354, 145, 409, 101, 372, 377, 189, 319, 196, 265, 170]","{0, 1, 2}",0.0,0-0.2
97972,"[0, 243, 373, 168, 67, 306, 4, 472, 461, 452, 469, 235, 349, 190, 256]","{0, 1, 2, 3, 4, 5, 6, 7}",0.25,0.2-0.4
180182,"[185, 0, 194, 329, 170, 245, 163, 192, 12, 156, 301, 381, 4, 353, 464]",{0},1.0,0.8-1.0
109068,"[1, 0, 33, 430, 376, 491, 54, 463, 447, 293, 196, 104, 428, 190, 270]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",0.18181818181818182,0-0.2
49342,"[341, 133, 334, 162, 71, 327, 216, 3, 363, 157, 309, 476, 93, 96, 121]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14}",0.06666666666666667,0-0.2
62123,"[275, 184, 142, 150, 79, 75, 5, 255, 85, 32, 288, 433, 389, 380, 337]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}",0.07142857142857142,0-0.2
118219,"[1, 0, 259, 324, 441, 444, 292, 116, 218, 302, 23, 219, 316, 489, 439]","{0, 1, 2, 3}",0.5,0.4-0.6
836,"[362, 485, 51, 303, 438, 177, 127, 439, 176, 494, 476, 142, 331, 449, 337]","{0, 1}",0.0,0-0.2
91900,"[245, 100, 246, 437, 276, 472, 20, 312, 230, 171, 167, 131, 301, 222, 393]",{0},0.0,0-0.2
111624,"[312, 483, 385, 113, 90, 183, 469, 400, 246, 158, 174, 306, 418, 60, 274]","{0, 1, 2}",0.0,0-0.2
111057,"[140, 326, 266, 249, 313, 491, 461, 8, 66, 478, 218, 432, 208, 165, 438]","{0, 1, 2}",0.0,0-0.2
49394,"[0, 142, 199, 225, 347, 312, 406, 434, 32, 408, 68, 313, 400, 298, 184]",{0},1.0,0.8-1.0
4214,"[240, 362, 13, 288, 341, 225, 466, 116, 92, 76, 159, 90, 436, 260, 284]",{0},0.0,0-0.2
41972,"[341, 212, 347, 385, 10, 229, 157, 369, 16, 418, 193, 356, 111, 433, 353]","{0, 1, 2}",0.0,0-0.2
57627,"[185, 105, 151, 326, 1, 50, 503, 281, 16, 85, 398, 37, 39, 244, 451]","{0, 1, 2, 3, 4, 5}",0.16666666666666666,0-0.2
172428,"[2, 392, 130, 191, 1, 295, 5, 299, 78, 14, 237, 375, 356, 9, 508]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}",0.2777777777777778,0.2-0.4
133463,"[198, 309, 260, 183, 461, 256, 68, 462, 1, 62, 89, 417, 11, 243, 247]","{0, 1}",0.5,0.4-0.6
22660,"[202, 19, 98, 298, 227, 276, 0, 380, 36, 467, 21, 314, 41, 435, 138]","{0, 1, 2, 3}",0.25,0.2-0.4
179539,"[4, 470, 325, 272, 441, 314, 373, 340, 211, 0, 382, 220, 357, 59, 307]","{0, 1, 2, 3}",0.25,0.2-0.4
201788,"[94, 316, 72, 51, 319, 1, 168, 166, 485, 139, 341, 34, 156, 413, 353]","{0, 1}",0.5,0.4-0.6
65081,"[114, 26, 386, 257, 131, 42, 441, 319, 49, 214, 318, 81, 92, 309, 459]","{0, 1, 2, 3, 4, 5}",0.0,0-0.2
165541,"[301, 355, 501, 124, 284, 281, 106, 54, 453, 162, 135, 233, 97, 30, 467]","{0, 1, 2}",0.0,0-0.2
90300,"[0, 133, 98, 151, 249, 434, 286, 116, 219, 317, 287, 355, 444, 377, 442]",{0},1.0,0.8-1.0
159403,"[8, 292, 433, 152, 225, 9, 4, 175, 193, 83, 360, 420, 346, 189, 210]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",0.3,0.2-0.4
84406,"[0, 355, 10, 173, 281, 160, 195, 4, 245, 86, 414, 305, 8, 151, 430]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}",0.3333333333333333,0.2-0.4
47065,"[256, 489, 0, 447, 48, 341, 352, 171, 478, 108, 71, 39, 313, 28, 7]","{0, 1}",0.5,0.4-0.6
106809,"[88, 479, 333, 410, 240, 345, 455, 401, 1, 278, 269, 27, 176, 75, 36]","{0, 1}",0.5,0.4-0.6
17136,"[0, 142, 63, 377, 204, 366, 197, 174, 261, 342, 228, 200, 489, 301, 392]",{0},1.0,0.8-1.0
26054,"[2, 111, 207, 87, 179, 275, 45, 212, 182, 396, 269, 116, 127, 109, 163]","{0, 1, 2}",0.3333333333333333,0.2-0.4
163785,"[239, 75, 336, 220, 490, 58, 376, 34, 173, 312, 460, 179, 500, 226, 36]","{0, 1, 2, 3, 4}",0.0,0-0.2
85410,"[3, 469, 248, 445, 20, 329, 4, 254, 73, 243, 247, 304, 172, 267, 30]","{0, 1, 2, 3, 4, 5, 6, 7}",0.25,0.2-0.4
106858,"[422, 28, 257, 261, 3, 277, 443, 252, 469, 276, 98, 300, 134, 501, 315]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
72420,"[213, 356, 320, 418, 83, 116, 32, 293, 76, 261, 172, 486, 444, 232, 436]",{0},0.0,0-0.2
109401,"[503, 383, 25, 2, 193, 235, 480, 26, 37, 486, 340, 77, 119, 408, 290]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
78748,"[36, 2, 118, 464, 238, 131, 125, 506, 318, 496, 385, 136, 450, 253, 16]","{0, 1, 2, 3, 4, 5, 6}",0.14285714285714285,0-0.2
57782,"[9, 391, 221, 173, 14, 434, 420, 65, 182, 102, 16, 311, 468, 78, 233]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}",0.17647058823529413,0-0.2
